Median Household Income,state,place,Median Gross Rent,Median Home Value (Owner Occupied)
55000.0,31,16760,,51300.0
75938.0,31,16830,,118800.0
79271.0,31,16935,839.0,167200.0
48500.0,31,17040,,
48750.0,31,17110,,80400.0
80526.0,31,17145,934.0,205300.0
,31,17320,,
46500.0,31,17530,431.0,81600.0
57551.0,31,17670,812.0,150000.0
74886.0,31,17775,594.0,152300.0
50000.0,31,17810,618.0,80800.0
78750.0,31,17880,,98800.0
60417.0,31,17950,,108300.0
50625.0,31,18230,1302.0,132100.0
73750.0,31,18300,,75000.0
84236.0,31,18405,665.0,114500.0
54375.0,31,18475,829.0,89100.0
64631.0,31,18580,780.0,146800.0
63914.0,31,18615,925.0,119900.0
57917.0,31,18720,,40000.0
64375.0,31,18825,732.0,141100.0
58750.0,31,19070,646.0,69400.0
103365.0,31,19160,,291200.0
83194.0,31,19245,,155100.0
45781.0,31,19350,595.0,70800.0
54844.0,31,19385,812.0,117300.0
62188.0,31,19455,,85600.0
58162.0,31,19595,807.0,157400.0
63929.0,31,19910,834.0,116500.0
42500.0,31,20050,719.0,41600.0
87875.0,31,20190,930.0,122700.0
39167.0,31,20225,638.0,60500.0
85476.0,31,20260,1079.0,194100.0
,31,20295,,
58611.0,31,20365,,36700.0
53958.0,31,20435,775.0,56500.0
68917.0,31,20470,625.0,169300.0
39375.0,31,20540,740.0,39500.0
86875.0,31,20610,864.0,212000.0
42813.0,31,20680,,
26250.0,31,20750,,
65417.0,31,20785,770.0,119400.0
63438.0,31,20960,,109400.0
50625.0,31,20995,575.0,12500.0
67500.0,31,21030,,68800.0
36875.0,31,21240,645.0,53300.0
60667.0,31,21275,617.0,117500.0
63750.0,31,21345,587.0,76600.0
54606.0,31,21415,749.0,133300.0
51875.0,31,21660,500.0,87500.0
37679.0,31,21730,731.0,88200.0
37500.0,31,21765,,93300.0
55000.0,31,21835,775.0,56700.0
56354.0,31,21905,700.0,91900.0
57500.0,31,22045,700.0,77700.0
70189.0,31,22080,764.0,116900.0
35938.0,31,22115,,36900.0
67750.0,31,22150,850.0,76000.0
67664.0,31,22185,,104500.0
63542.0,31,22290,692.0,117800.0
107604.0,31,22325,1298.0,224500.0
48304.0,31,22430,581.0,93200.0
58750.0,31,22605,932.0,60800.0
55313.0,31,22640,687.0,135100.0
,31,22780,,71300.0
60521.0,31,22815,575.0,95000.0
80000.0,31,22920,760.0,99400.0
66413.0,31,23025,749.0,131600.0
85000.0,31,23200,563.0,73200.0
71000.0,31,23235,990.0,105100.0
50625.0,31,23270,,70000.0
63542.0,31,23340,529.0,84600.0
52426.0,31,23375,,121300.0
33750.0,31,23410,,37500.0
51500.0,31,23445,527.0,48600.0
70833.0,31,23480,725.0,181800.0
78750.0,31,23550,,69000.0
37500.0,31,23655,650.0,58700.0
64143.0,31,23690,708.0,161000.0
53333.0,31,23725,,52800.0
43859.0,31,23830,589.0,79300.0
61875.0,31,23970,948.0,93300.0
,31,24005,,
46250.0,31,24075,688.0,
33125.0,31,24285,775.0,128300.0
58333.0,31,24355,742.0,165000.0
44688.0,31,24530,,60000.0
54583.0,31,24670,538.0,80500.0
,31,24740,,
52813.0,31,24915,,88800.0
55250.0,31,24950,791.0,121100.0
62695.0,31,25055,855.0,192200.0
66458.0,31,25160,750.0,123600.0
91250.0,31,25230,952.0,126500.0
,31,25335,,
,31,25405,,65000.0
44185.0,31,25475,771.0,73700.0
,31,25510,,
,31,25720,,
87500.0,31,26150,,162500.0
,31,26175,,
,31,26315,,
55833.0,31,26350,718.0,98100.0
70310.0,31,26385,1099.0,186200.0
60000.0,31,26420,,65600.0
,31,26455,,25000.0
53409.0,31,26560,638.0,75600.0
59400.0,31,26595,,151100.0
85833.0,31,26630,,119400.0
56000.0,31,26805,670.0,71500.0
46250.0,31,26875,,37500.0
56729.0,31,26910,856.0,123500.0
30625.0,31,26980,,
62566.0,31,28000,920.0,193800.0
59643.0,31,28105,775.0,
,31,28140,,77500.0
,31,28165,,
24773.0,31,28245,,
65625.0,31,28315,,
57750.0,31,28350,625.0,49800.0
39375.0,31,28420,550.0,53600.0
26458.0,31,29050,,46700.0
59375.0,31,29085,681.0,108600.0
,31,29120,,
,31,29155,,
125536.0,31,29175,,95000.0
85526.0,31,29260,887.0,171200.0
40833.0,31,29470,694.0,85200.0
28750.0,31,29645,,68300.0
48712.0,31,29715,679.0,43800.0
39375.0,31,29750,625.0,54300.0
34327.0,31,29855,609.0,86900.0
51711.0,31,29925,680.0,127300.0
102875.0,31,29960,788.0,117400.0
35500.0,31,30030,,51300.0
62292.0,31,30065,,
32969.0,31,30170,756.0,63000.0
52702.0,31,30240,725.0,93800.0
54063.0,31,30275,850.0,70700.0
54000.0,31,30310,,31300.0
74712.0,31,30345,795.0,171900.0
85625.0,31,30380,,102100.0
63750.0,31,30415,741.0,145800.0
46750.0,31,30730,850.0,72100.0
85139.0,31,30835,,159900.0
45739.0,31,30905,,160600.0
31000.0,31,30940,,87000.0
70313.0,31,31045,,52500.0
39205.0,31,31115,618.0,63200.0
130500.0,31,31150,,27200.0
64375.0,31,31220,733.0,74500.0
50375.0,31,31325,640.0,70700.0
68839.0,31,31395,931.0,132000.0
40000.0,31,31465,,53300.0
41875.0,31,31570,825.0,36700.0
138000.0,31,31605,,590900.0
,31,31640,,118800.0
67500.0,31,31780,850.0,78800.0
32813.0,31,31815,,30700.0
69773.0,31,32060,777.0,173100.0
57917.0,31,32130,,46500.0
49167.0,31,32200,675.0,56400.0
46375.0,31,32305,464.0,65500.0
54325.0,31,32340,725.0,155400.0
53802.0,31,32410,830.0,97000.0
,31,32550,,
64875.0,31,32585,857.0,75500.0
27344.0,31,32760,,
36840.0,31,32830,,116800.0
67188.0,31,32865,,87700.0
44875.0,31,33250,556.0,77500.0
57250.0,31,33320,800.0,143000.0
56000.0,31,33425,883.0,145700.0
47679.0,31,33530,,20600.0
63750.0,31,33565,,45000.0
59983.0,31,33705,819.0,121300.0
81458.0,31,33740,1500.0,102900.0
54107.0,31,33775,710.0,93800.0
55125.0,31,33880,573.0,57000.0
30750.0,31,33950,738.0,54500.0
,31,33985,,
65714.0,31,34090,683.0,85900.0
52679.0,31,34230,637.0,71500.0
32500.0,31,34265,,100000.0
74250.0,31,34300,859.0,65300.0
40833.0,31,34370,660.0,80000.0
,31,34545,,75000.0
52021.0,31,34615,762.0,163500.0
62292.0,31,34650,,48600.0
76458.0,31,34720,792.0,126200.0
41250.0,31,34825,375.0,48400.0
54489.0,31,35000,828.0,133400.0
34000.0,31,35245,,26000.0
46875.0,31,35385,779.0,38000.0
62292.0,31,35490,514.0,112500.0
48125.0,31,35560,,51700.0
58750.0,31,35665,,57200.0
59844.0,31,35700,,71800.0
51538.0,31,35735,650.0,74000.0
40972.0,31,35770,,101400.0
62984.0,31,35875,1370.0,
47892.0,31,35980,666.0,112500.0
46875.0,31,36015,,41000.0
65359.0,31,37000,999.0,177700.0
59058.0,31,37105,731.0,133700.0
54375.0,31,37140,,53800.0
46000.0,31,37210,475.0,61700.0
51694.0,31,37280,576.0,103700.0
52500.0,31,37420,425.0,47000.0
74444.0,31,37525,608.0,94100.0
36477.0,31,37560,735.0,71900.0
58625.0,31,37595,597.0,96900.0
34750.0,31,37630,1063.0,30600.0
106667.0,31,37735,,407700.0
42875.0,31,37770,578.0,91900.0
44118.0,31,37910,826.0,71500.0
,31,38085,,77000.0
46250.0,31,38130,625.0,50400.0
56000.0,31,38160,763.0,101600.0
74130.0,31,38190,930.0,122400.0
79904.0,31,38225,763.0,162500.0
95293.0,31,38295,997.0,231600.0
,31,38365,,
53333.0,31,38575,519.0,55000.0
61250.0,31,38610,675.0,86100.0
75357.0,31,38750,771.0,111900.0
36326.0,31,38960,456.0,79800.0
59583.0,31,38995,654.0,102100.0
64583.0,31,39030,,113800.0
78125.0,31,39065,729.0,109600.0
54301.0,31,39100,775.0,124400.0
62917.0,31,39135,675.0,85600.0
48043.0,31,39170,725.0,77000.0
63958.0,31,39310,1063.0,106000.0
52109.0,31,39345,869.0,130400.0
56829.0,31,39380,775.0,156500.0
55694.0,31,39450,955.0,131700.0
55000.0,31,39590,832.0,86000.0
49167.0,31,39660,688.0,58200.0
54107.0,31,39695,668.0,93100.0
,31,39835,,
56397.0,31,39870,694.0,94600.0
48958.0,31,39975,850.0,71100.0
,31,40255,,
45000.0,31,40325,,
44375.0,31,40360,,112500.0
160333.0,31,40395,,178300.0
48289.0,31,40430,,75300.0
,31,40535,,
,31,40570,,
64735.0,31,40605,1012.0,165800.0
62386.0,31,40675,764.0,99200.0
55169.0,31,40710,738.0,88400.0
98611.0,31,40780,840.0,163200.0
50000.0,31,40920,567.0,53500.0
39464.0,31,41130,,117500.0
52000.0,31,41235,619.0,37100.0
,31,41340,,
38333.0,31,41375,,65000.0
59821.0,31,41480,669.0,83200.0
66250.0,31,41515,795.0,111500.0
53365.0,31,41760,825.0,13100.0
76875.0,31,41830,963.0,154200.0
41250.0,31,42075,,60000.0
71250.0,31,42145,940.0,
51250.0,31,42250,717.0,48100.0
,31,42285,,104700.0
57500.0,31,42355,614.0,104400.0
,31,42495,,55600.0
,31,42670,,69200.0
43862.0,31,42775,822.0,67500.0
68833.0,31,42810,,83500.0
47273.0,31,43055,575.0,87000.0
101875.0,31,43090,,117000.0
74792.0,31,43160,,121400.0
52333.0,31,43265,723.0,142200.0
48500.0,31,43370,,36800.0
43333.0,31,43475,271.0,28800.0
78750.0,31,43650,,
42361.0,31,43685,923.0,57200.0
53333.0,31,43755,,116700.0
70592.0,31,44035,753.0,94500.0
44063.0,31,44070,541.0,77800.0
50788.0,31,44245,860.0,116600.0
47847.0,31,44280,583.0,80200.0
28750.0,31,44385,,
68348.0,31,44420,809.0,178200.0
68125.0,31,44595,645.0,93800.0
55568.0,31,44700,748.0,113700.0
59375.0,31,45085,850.0,123600.0
,31,45190,,
68438.0,31,45225,,53800.0
49812.0,31,45295,810.0,104700.0
53125.0,31,45400,750.0,74300.0
63333.0,31,45575,,87500.0
65000.0,31,45610,939.0,82900.0
51667.0,31,45680,933.0,110600.0
57783.0,31,46030,902.0,124100.0
45096.0,31,46135,725.0,71100.0
44911.0,31,46275,600.0,77400.0
46875.0,31,46380,975.0,143800.0
77554.0,31,46520,795.0,187800.0
44750.0,31,46625,708.0,63800.0
39375.0,31,46695,577.0,38500.0
68276.0,31,46800,670.0,116900.0
70345.0,31,46835,825.0,72500.0
55313.0,31,46870,616.0,70000.0
40536.0,31,47010,,25000.0
43125.0,31,47080,,
29464.0,31,47115,,62200.0
61944.0,31,47150,648.0,92000.0
44167.0,31,47220,,95000.0
,31,47290,,
,31,47360,,
33750.0,31,47395,569.0,48100.0
55156.0,31,47465,553.0,113200.0
58125.0,31,47500,719.0,103900.0
80060.0,31,47675,708.0,76300.0
63281.0,31,47745,,132800.0
49554.0,31,47815,499.0,58300.0
56250.0,31,47850,,49300.0
79792.0,31,47920,783.0,128200.0
68333.0,31,47955,766.0,129300.0
63750.0,31,48060,,73600.0
57321.0,31,48235,659.0,141400.0
50313.0,31,48270,686.0,51800.0
46607.0,31,48305,1067.0,47500.0
,31,48340,,
71250.0,31,48410,,75000.0
25714.0,31,48445,817.0,43500.0
40800.0,31,48480,781.0,99400.0
57386.0,31,48515,653.0,106900.0
40714.0,31,48585,783.0,85300.0
38750.0,31,48690,,
50962.0,31,48760,615.0,80800.0
37321.0,31,48900,688.0,84000.0
57679.0,31,48935,584.0,93900.0
58125.0,31,49005,,39600.0
42344.0,31,49145,569.0,41300.0
94500.0,31,49285,925.0,111400.0
42031.0,31,49320,531.0,150000.0
50000.0,31,49425,955.0,87700.0
49688.0,31,49460,619.0,29700.0
81250.0,31,49530,800.0,120100.0
63250.0,31,49635,,103400.0
52857.0,31,49880,,55000.0
70972.0,31,49915,679.0,145200.0
43947.0,31,49950,724.0,135200.0
66923.0,31,50020,920.0,336000.0
70625.0,31,50125,775.0,139400.0
63750.0,31,50230,850.0,53300.0
,31,50265,,
,31,50335,,
44375.0,31,50370,463.0,71600.0
47750.0,31,50510,,32400.0
49375.0,31,50790,,45000.0
68611.0,31,50895,696.0,114400.0
68092.0,31,50965,861.0,162900.0
52760.0,31,51070,741.0,93200.0
46250.0,31,51175,700.0,88800.0
56063.0,31,51245,718.0,31400.0
43690.0,31,51280,,
,31,51350,,
75625.0,31,51595,,149100.0
,31,51630,775.0,158300.0
67222.0,31,51665,768.0,175200.0
45000.0,31,51700,621.0,67600.0
66000.0,31,51735,650.0,69500.0
92938.0,31,51770,868.0,220200.0
46610.0,31,51840,741.0,136500.0
58100.0,31,52015,719.0,148300.0
55625.0,31,52085,,73300.0
37143.0,31,52295,594.0,46300.0
,31,52330,,
66111.0,31,52540,886.0,172700.0
61063.0,31,52575,770.0,125200.0
,31,52855,,
58750.0,31,52925,500.0,36900.0
71389.0,31,52960,724.0,149300.0
68333.0,31,52995,867.0,102500.0
,31,53205,,
,31,53240,,39500.0
36875.0,31,53275,564.0,
35625.0,31,53345,,
56875.0,31,53380,720.0,73800.0
61071.0,31,53415,,159700.0
63250.0,31,53450,704.0,103100.0
45625.0,31,53520,441.0,47900.0
,31,53555,,38000.0
149375.0,31,53575,,314700.0
62692.0,31,53580,,139400.0
62500.0,31,53660,784.0,96100.0
46786.0,31,53835,692.0,47600.0
77813.0,31,53905,,88900.0
72198.0,31,54020,,211000.0
61230.0,31,54045,809.0,137300.0
76094.0,31,54115,835.0,152100.0
60647.0,32,500,,120300.0
42941.0,32,1000,,112500.0
,32,3700,,
,32,4100,,
94076.0,32,4900,839.0,177900.0
,32,5100,709.0,75000.0
,32,5125,,
,32,5275,,
66328.0,32,5700,,397200.0
69746.0,32,6500,1174.0,331000.0
101645.0,32,8100,,291000.0
33073.0,32,8500,595.0,134400.0
41181.0,32,8600,710.0,58100.0
72734.0,32,8900,1025.0,165200.0
62217.0,32,9700,1009.0,327300.0
76771.0,32,10200,1361.0,260900.0
77246.0,32,14090,1682.0,313100.0
67763.0,32,16300,,56800.0
241125.0,32,16700,,2000001.0
75205.0,32,17500,1198.0,304700.0
,32,18500,,
92250.0,32,19150,,477300.0
,32,19800,,
32431.0,32,20700,502.0,104600.0
107143.0,32,21520,854.0,736600.0
80148.0,32,22500,1094.0,234500.0
64347.0,32,23500,903.0,161000.0
,32,23700,,
84298.0,32,23770,1552.0,349800.0
92206.0,32,23900,413.0,176500.0
49785.0,32,24100,1017.0,191900.0
,32,24500,1287.0,
77701.0,32,24900,1203.0,281300.0
94191.0,32,25000,1750.0,567300.0
16477.0,32,25490,,30000.0
58958.0,32,25900,,35600.0
62143.0,32,26300,1132.0,341800.0
68944.0,32,26500,1183.0,366300.0
111167.0,32,27100,,908500.0
,32,27300,,
72981.0,32,27900,,2000001.0
,32,28500,,
86250.0,32,28860,,450600.0
45000.0,32,28900,534.0,60400.0
,32,29500,,
78750.0,32,30220,,140100.0
49405.0,32,31300,934.0,160500.0
79611.0,32,31900,1456.0,365900.0
,32,32900,,
52121.0,32,34100,,217900.0
,32,34700,,
131914.0,32,35100,1628.0,1042700.0
71211.0,32,35275,1451.0,358600.0
54181.0,32,35300,832.0,180400.0
27432.0,32,36500,581.0,
92864.0,32,37190,1686.0,530000.0
67500.0,32,38000,1326.0,665100.0
,32,38100,,96100.0
81696.0,32,39100,,1212000.0
,32,39300,,
61356.0,32,40000,1219.0,302100.0
42133.0,32,41000,840.0,178600.0
78703.0,32,41800,1399.0,296200.0
,32,42350,,
44781.0,32,43000,670.0,143200.0
70559.0,32,43400,,268500.0
,32,44000,,
46483.0,32,44200,1362.0,89300.0
63757.0,32,46000,971.0,278900.0
24727.0,32,46800,,
78375.0,32,47000,1597.0,421900.0
52011.0,32,47840,712.0,307100.0
69920.0,32,47880,980.0,258300.0
133343.0,32,48000,,480500.0
,32,48400,,
,32,49200,,
94643.0,32,49310,,480600.0
,32,49425,,
65524.0,32,50400,1717.0,87800.0
39464.0,32,50600,,
62766.0,32,51200,431.0,55500.0
64738.0,32,51800,1323.0,279800.0
,32,52200,,
,32,53000,,
112222.0,32,53200,,158900.0
39583.0,32,53600,468.0,50900.0
53743.0,32,53800,1043.0,215100.0
81875.0,32,54200,814.0,208600.0
50085.0,32,54600,1073.0,282600.0
,32,55400,,
62617.0,32,57400,,172200.0
,32,58000,,
,32,58820,,
67557.0,32,60600,1213.0,391500.0
128750.0,32,62170,1667.0,734400.0
90629.0,32,63450,,583300.0
,32,63800,,66300.0
90225.0,32,64600,,190500.0
25114.0,32,65400,509.0,54200.0
31250.0,32,65600,657.0,96600.0
85341.0,32,66800,,373300.0
75250.0,32,67000,,34100.0
44286.0,32,67200,1051.0,181100.0
90461.0,32,67600,,1287500.0
60333.0,32,68050,,589300.0
106500.0,32,68350,1779.0,439000.0
73678.0,32,68400,1329.0,351100.0
105997.0,32,68550,1484.0,268900.0
63494.0,32,68585,1367.0,318000.0
71436.0,32,68800,1118.0,209200.0
39795.0,32,69200,1290.0,659100.0
104280.0,32,70900,1993.0,479100.0
47665.0,32,71400,1088.0,213400.0
58770.0,32,71600,1019.0,227100.0
26442.0,32,71800,550.0,97400.0
33144.0,32,73600,718.0,154000.0
78889.0,32,74200,,390300.0
50688.0,32,74400,1143.0,207300.0
,32,76400,,
,32,77200,,
,32,78200,,
71286.0,32,79400,1461.0,532900.0
116368.0,32,80000,,345700.0
52500.0,32,81000,599.0,101500.0
25417.0,32,81100,710.0,117600.0
87292.0,32,82250,947.0,391800.0
38073.0,32,83000,972.0,200500.0
54075.0,32,83730,725.0,180600.0
53039.0,32,83800,1187.0,219900.0
40672.0,32,84600,981.0,211400.0
70543.0,32,84800,819.0,265900.0
37438.0,32,85400,691.0,149500.0
105238.0,32,86200,1391.0,1009600.0
,33,980,,
143684.0,33,1220,,414000.0
61563.0,33,1620,969.0,198600.0
33365.0,33,1940,917.0,160600.0
35962.0,33,3620,,140100.0
,33,4660,885.0,118600.0
67981.0,33,4820,900.0,181300.0
39479.0,33,5140,688.0,79100.0
42500.0,33,5380,819.0,162000.0
245865.0,33,6020,,246200.0
54500.0,33,6900,1111.0,247400.0
65357.0,33,7620,1011.0,163700.0
83043.0,33,8900,736.0,208100.0
,33,10820,,178300.0
88864.0,33,10900,1955.0,318200.0
,33,11300,1339.0,83900.0
46414.0,33,12900,995.0,136600.0
41750.0,33,13700,700.0,97200.0
73156.0,33,14200,1160.0,245800.0
84256.0,33,14340,862.0,245500.0
47679.0,33,14580,954.0,178000.0
73968.0,33,17860,1267.0,272200.0
82387.0,33,18820,1275.0,310500.0
70938.0,33,19620,1173.0,396200.0
72710.0,33,21780,1574.0,203000.0
49533.0,33,24260,1344.0,201300.0
69127.0,33,24580,1470.0,285800.0
72456.0,33,25300,1341.0,241000.0
42309.0,33,25940,965.0,196000.0
106250.0,33,27060,,304200.0
61664.0,33,27380,948.0,205300.0
92875.0,33,29780,1125.0,257300.0
52802.0,33,30180,675.0,123500.0
75417.0,33,31860,1036.0,237500.0
50972.0,33,32260,683.0,76000.0
90357.0,33,32980,1398.0,400200.0
69756.0,33,33140,1163.0,366300.0
55197.0,33,33620,,350000.0
136992.0,33,33780,1694.0,610900.0
100306.0,33,35460,1062.0,238200.0
58977.0,33,36020,,151700.0
62639.0,33,36580,933.0,169600.0
80899.0,33,37220,1607.0,227200.0
70299.0,33,37860,1289.0,266400.0
70526.0,33,38420,947.0,178900.0
63490.0,33,39300,1085.0,193400.0
,33,40120,,382900.0
63711.0,33,40180,1097.0,214800.0
60768.0,33,40340,827.0,133200.0
80619.0,33,41300,1441.0,274400.0
55714.0,33,41780,1085.0,234800.0
59539.0,33,41940,821.0,147300.0
39614.0,33,42500,766.0,184700.0
107401.0,33,43140,1627.0,349100.0
,33,43300,489.0,325000.0
66929.0,33,45140,1220.0,258100.0
58594.0,33,45380,865.0,202900.0
,33,46980,,347700.0
38935.0,33,47060,1197.0,333200.0
71610.0,33,47940,1269.0,256000.0
47115.0,33,48580,733.0,131300.0
58533.0,33,48740,,192200.0
56250.0,33,49600,,130700.0
78501.0,33,50260,1416.0,298100.0
250001.0,33,50660,,
156250.0,33,51300,1583.0,386300.0
80357.0,33,51460,,223200.0
89583.0,33,52020,,332100.0
74490.0,33,52260,1401.0,300900.0
64968.0,33,52500,1107.0,146800.0
63582.0,33,53860,961.0,320300.0
51222.0,33,54740,1324.0,180300.0
90833.0,33,56420,1188.0,157200.0
60096.0,33,57220,839.0,248600.0
84821.0,33,60500,908.0,263300.0
66352.0,33,61220,1117.0,211400.0
37412.0,33,61860,873.0,162600.0
90781.0,33,62260,1703.0,265800.0
66543.0,33,62580,1050.0,211600.0
91915.0,33,62900,1499.0,487900.0
59599.0,33,63940,1093.0,255900.0
70582.0,33,65140,1102.0,208500.0
127632.0,33,67460,850.0,222000.0
110658.0,33,68340,1385.0,665400.0
68762.0,33,69940,1189.0,226600.0
91806.0,33,71220,1036.0,289500.0
,33,74780,,275000.0
63047.0,33,75140,1031.0,219600.0
58524.0,33,77100,902.0,165400.0
54904.0,33,77300,1084.0,123300.0
66731.0,33,77780,,169900.0
,33,78340,,343500.0
35806.0,33,78500,675.0,254500.0
43333.0,33,83620,593.0,
59688.0,33,83700,1231.0,169400.0
53654.0,33,84340,945.0,116500.0
56288.0,33,85140,1270.0,263200.0
44127.0,33,85460,980.0,133400.0
43256.0,33,86340,899.0,319600.0
47577.0,33,87140,1004.0,153600.0
65194.0,34,100,1457.0,198300.0
77330.0,34,160,,190100.0
,34,640,,
165599.0,34,700,2470.0,726900.0
84605.0,34,730,1364.0,1118100.0
110556.0,34,760,1370.0,330600.0
155536.0,34,790,,518400.0
92961.0,34,850,1183.0,273000.0
75368.0,34,1030,1071.0,196000.0
196875.0,34,1090,2188.0,2000001.0
76583.0,34,1184,1411.0,257300.0
71828.0,34,1300,,196300.0
68125.0,34,1330,1348.0,301400.0
118854.0,34,1480,2207.0,458600.0
54583.0,34,1825,,149300.0
74519.0,34,1900,,430000.0
54676.0,34,1960,1400.0,382900.0
106144.0,34,1990,1937.0,244900.0
85291.0,34,2020,1511.0,215600.0
29773.0,34,2080,963.0,150900.0
109880.0,34,2110,1642.0,515100.0
160326.0,34,2170,,352100.0
97191.0,34,2200,1129.0,236800.0
49550.0,34,2230,869.0,75000.0
141964.0,34,2320,1205.0,1434300.0
75947.0,34,2350,1515.0,288100.0
95781.0,34,2440,1439.0,913700.0
144361.0,34,2880,2533.0,356800.0
127831.0,34,2920,1794.0,262400.0
94209.0,34,3040,1723.0,308600.0
85833.0,34,3130,,743400.0
73380.0,34,3250,1135.0,195100.0
168125.0,34,3340,501.0,713700.0
108906.0,34,3520,1763.0,1204100.0
72839.0,34,3580,1394.0,359800.0
89653.0,34,3940,1615.0,854900.0
103743.0,34,4120,1674.0,432600.0
88940.0,34,4180,1710.0,243900.0
78229.0,34,4252,1189.0,339600.0
118210.0,34,4400,1850.0,247700.0
123929.0,34,4420,2090.0,676700.0
83393.0,34,4540,,258700.0
158950.0,34,4600,1789.0,389900.0
187760.0,34,4630,2263.0,586000.0
50881.0,34,4660,,223000.0
66667.0,34,4750,1046.0,174600.0
90461.0,34,4930,1643.0,639800.0
88791.0,34,4990,909.0,216400.0
111851.0,34,5170,1465.0,386900.0
103634.0,34,5440,1272.0,246500.0
200375.0,34,5590,1698.0,666000.0
84234.0,34,5740,1168.0,159600.0
209855.0,34,6025,2697.0,640600.0
73056.0,34,6040,1229.0,186400.0
,34,6130,,
228125.0,34,6190,,
116305.0,34,6340,1803.0,326900.0
78824.0,34,6370,,265900.0
104949.0,34,6490,1506.0,349600.0
85948.0,34,6610,1462.0,416300.0
86648.0,34,6670,1235.0,252800.0
69491.0,34,6790,1554.0,289100.0
90357.0,34,6970,1540.0,732400.0
152321.0,34,7000,2263.0,465100.0
,34,7120,1458.0,154700.0
113250.0,34,7300,1732.0,263400.0
72411.0,34,7360,2461.0,275400.0
,34,7570,,174200.0
39995.0,34,7600,1176.0,109800.0
96902.0,34,7660,,192600.0
170156.0,34,7728,2230.0,589500.0
155993.0,34,7750,2389.0,666600.0
81830.0,34,7810,1337.0,374600.0
,34,8020,,195800.0
141953.0,34,8110,1602.0,420500.0
47500.0,34,8140,705.0,263100.0
52222.0,34,8170,1369.0,121200.0
178950.0,34,8260,,671500.0
70698.0,34,8455,1170.0,165600.0
105671.0,34,8492,1824.0,296900.0
97728.0,34,8620,1136.0,364200.0
74934.0,34,8680,1089.0,188500.0
,34,8890,,186200.0
73045.0,34,8920,1247.0,170600.0
103018.0,34,9040,1328.0,354600.0
,34,9100,,
106228.0,34,9170,,299900.0
107596.0,34,9250,1766.0,460800.0
101339.0,34,9280,1163.0,352100.0
30247.0,34,10000,999.0,85800.0
71875.0,34,10270,1066.0,633200.0
72637.0,34,10300,1173.0,269100.0
77102.0,34,10330,,889400.0
70208.0,34,10450,1269.0,157700.0
108479.0,34,10480,1609.0,428800.0
64589.0,34,10600,1119.0,147200.0
74583.0,34,10750,1632.0,284200.0
35720.0,34,11140,,81100.0
30938.0,34,11155,1036.0,55500.0
134054.0,34,11290,2790.0,491700.0
68906.0,34,11410,1466.0,146700.0
115066.0,34,11770,,204300.0
209283.0,34,12100,1834.0,827900.0
99683.0,34,12385,1655.0,248100.0
76071.0,34,12550,718.0,156300.0
126806.0,34,12580,1589.0,498300.0
96776.0,34,13360,1150.0,208400.0
48000.0,34,13395,2063.0,201400.0
57895.0,34,13420,944.0,138200.0
89387.0,34,13570,1586.0,470500.0
96734.0,34,13630,2640.0,277300.0
86616.0,34,13690,1490.0,369800.0
123550.0,34,13720,1486.0,370200.0
166125.0,34,13810,2308.0,697800.0
91731.0,34,13990,,445200.0
61346.0,34,14230,,146300.0
74327.0,34,14260,1206.0,276200.0
91190.0,34,14350,1987.0,268000.0
109331.0,34,14380,1750.0,381600.0
95625.0,34,14590,,266400.0
49244.0,34,14758,,238900.0
148056.0,34,14815,,345100.0
105833.0,34,14980,,249400.0
77885.0,34,15160,1115.0,209700.0
108708.0,34,15250,1791.0,179000.0
174583.0,34,15520,1496.0,739200.0
84000.0,34,15610,1214.0,222700.0
89833.0,34,15638,2006.0,381500.0
173164.0,34,15730,,686200.0
155515.0,34,15820,2194.0,676400.0
32285.0,34,15910,1095.0,69600.0
138024.0,34,16060,,523600.0
,34,16278,,253100.0
127975.0,34,16630,1869.0,408900.0
67778.0,34,16660,1197.0,1135400.0
175114.0,34,16720,,585700.0
,34,16960,,441900.0
,34,17200,,215800.0
139396.0,34,17260,,290900.0
146333.0,34,17410,,177700.0
191346.0,34,17530,3501.0,786500.0
103750.0,34,17590,1158.0,301300.0
,34,17815,,478400.0
56944.0,34,17890,528.0,151300.0
,34,18010,,134800.0
78750.0,34,18040,,255900.0
69434.0,34,18070,1591.0,275400.0
51094.0,34,18148,1196.0,599800.0
90417.0,34,18151,1785.0,558100.0
108333.0,34,18400,1478.0,393600.0
81525.0,34,18490,1221.0,296300.0
86413.0,34,18632,,268500.0
86281.0,34,19130,1682.0,280200.0
171163.0,34,19150,1684.0,552100.0
,34,19330,,505300.0
60048.0,34,19360,1321.0,303400.0
54520.0,34,19390,1226.0,244100.0
250001.0,34,19490,,497700.0
86592.0,34,19510,1577.0,402800.0
89324.0,34,19690,,253600.0
83561.0,34,19840,1370.0,364500.0
74167.0,34,19900,1486.0,232700.0
126483.0,34,20020,2566.0,653000.0
47424.0,34,20350,990.0,144100.0
54415.0,34,21000,1281.0,314500.0
75625.0,34,21120,1301.0,247500.0
82292.0,34,21240,1392.0,190500.0
75091.0,34,21300,1769.0,376700.0
73424.0,34,21420,,156700.0
135396.0,34,21450,1966.0,556100.0
64763.0,34,21473,,392500.0
91164.0,34,21480,1573.0,410200.0
191875.0,34,21510,3501.0,1159200.0
70625.0,34,21540,1549.0,232000.0
