Median Household Income,state,place,Median Gross Rent,Median Home Value (Owner Occupied)
31339.0,28,59560,492.0,68000.0
36726.0,28,59720,466.0,68400.0
24858.0,28,59920,575.0,67100.0
47321.0,28,60360,720.0,106300.0
35332.0,28,60480,758.0,71400.0
29155.0,28,60720,561.0,70300.0
36063.0,28,60840,485.0,76800.0
38098.0,28,61080,1300.0,79000.0
41771.0,28,61160,494.0,107400.0
42992.0,28,61400,,59600.0
26087.0,28,61890,526.0,77300.0
41543.0,28,62400,804.0,98200.0
23472.0,28,62480,560.0,69000.0
53114.0,28,62520,863.0,167400.0
36458.0,28,62560,550.0,55000.0
32407.0,28,62600,531.0,86300.0
49934.0,28,62900,821.0,66300.0
24850.0,28,63560,425.0,58000.0
15725.0,28,63720,397.0,56900.0
34279.0,28,64080,,60200.0
22639.0,28,64200,333.0,56200.0
40667.0,28,64680,869.0,109600.0
138036.0,28,64800,,103800.0
51680.0,28,64840,607.0,123900.0
27750.0,28,64920,621.0,47200.0
32865.0,28,65560,552.0,75800.0
47083.0,28,65680,,107500.0
45227.0,28,65720,,135300.0
22708.0,28,66080,581.0,54700.0
16154.0,28,66160,236.0,66000.0
48919.0,28,66280,596.0,104700.0
41705.0,28,66400,900.0,102900.0
41840.0,28,66440,688.0,117500.0
23509.0,28,66720,615.0,78300.0
51310.0,28,66840,914.0,71900.0
19397.0,28,67000,552.0,55600.0
15850.0,28,67040,424.0,47500.0
22679.0,28,67200,246.0,80800.0
27292.0,28,67520,249.0,53500.0
20000.0,28,67640,362.0,56700.0
15577.0,28,67840,463.0,42600.0
17143.0,28,67920,180.0,29300.0
28333.0,28,67960,695.0,45000.0
45268.0,28,68320,485.0,65800.0
24118.0,28,68400,675.0,54100.0
39643.0,28,68720,367.0,68500.0
41094.0,28,68960,,88300.0
39688.0,28,69160,644.0,87700.0
54751.0,28,69280,882.0,138600.0
39545.0,28,70120,,46300.0
26534.0,28,70240,610.0,124000.0
32115.0,28,70320,445.0,70500.0
22159.0,28,70760,521.0,44000.0
27500.0,28,71320,672.0,65000.0
23555.0,28,71480,600.0,88400.0
55500.0,28,71520,950.0,81700.0
34773.0,28,71560,564.0,132400.0
15988.0,28,71600,376.0,52500.0
44375.0,28,72040,,84600.0
35938.0,28,72360,564.0,97700.0
35795.0,28,72400,533.0,77500.0
16659.0,28,72440,328.0,45300.0
35625.0,28,72680,575.0,103500.0
52569.0,28,72760,779.0,88300.0
40078.0,28,73440,,39800.0
16250.0,28,73720,373.0,47500.0
38000.0,28,73760,,78800.0
17829.0,28,73880,484.0,62500.0
27143.0,28,74400,492.0,64600.0
36118.0,28,74675,427.0,13100.0
50026.0,28,74760,603.0,121400.0
42292.0,28,74820,732.0,165900.0
38603.0,28,74840,554.0,117100.0
20417.0,28,75040,364.0,37900.0
26509.0,28,75160,506.0,87000.0
34939.0,28,75360,383.0,65100.0
,28,75520,,
18875.0,28,75760,485.0,58300.0
22000.0,28,75880,353.0,62600.0
54766.0,28,76200,862.0,134000.0
24063.0,28,76320,457.0,49200.0
21545.0,28,76560,545.0,67600.0
29196.0,28,76720,585.0,91100.0
60263.0,28,77080,521.0,161600.0
35781.0,28,77400,519.0,179400.0
24762.0,28,77480,531.0,80000.0
26296.0,28,77520,598.0,45200.0
49769.0,28,77640,432.0,104200.0
23145.0,28,78000,338.0,62200.0
34578.0,28,78200,742.0,146500.0
30123.0,28,78360,566.0,68800.0
31635.0,28,78480,235.0,55600.0
37917.0,28,78520,483.0,45500.0
43229.0,28,78640,494.0,108600.0
21250.0,28,78680,1083.0,62500.0
39657.0,28,78890,762.0,141200.0
31309.0,28,79120,520.0,73200.0
16292.0,28,79620,,55100.0
26825.0,28,80160,582.0,105000.0
31487.0,28,80760,563.0,67500.0
16875.0,28,80800,344.0,47500.0
30417.0,28,81000,525.0,46700.0
26538.0,28,81120,477.0,63100.0
20553.0,28,81520,497.0,70300.0
33824.0,29,244,509.0,90300.0
30197.0,29,262,521.0,77500.0
51826.0,29,280,700.0,152000.0
61583.0,29,298,642.0,139900.0
49500.0,29,424,597.0,127400.0
30250.0,29,496,563.0,68600.0
32386.0,29,514,367.0,69800.0
45000.0,29,568,,70000.0
24792.0,29,604,,19100.0
28750.0,29,712,,63900.0
36818.0,29,748,,29200.0
40156.0,29,802,679.0,82600.0
35972.0,29,910,,30800.0
47857.0,29,928,483.0,86200.0
20509.0,29,964,530.0,63300.0
37625.0,29,1018,538.0,75600.0
40714.0,29,1054,,90000.0
28929.0,29,1072,,33400.0
46458.0,29,1090,625.0,82100.0
38529.0,29,1198,463.0,79500.0
45625.0,29,1252,,33800.0
26250.0,29,1270,407.0,76600.0
38500.0,29,1288,463.0,26000.0
26445.0,29,1522,420.0,59000.0
33333.0,29,1576,,280000.0
31528.0,29,1630,356.0,53800.0
42083.0,29,1648,448.0,111900.0
46447.0,29,1702,575.0,107800.0
16635.0,29,1720,,43300.0
40833.0,29,1828,408.0,77500.0
41406.0,29,1864,442.0,45000.0
42188.0,29,1954,470.0,52000.0
61813.0,29,1972,705.0,155800.0
23594.0,29,2034,579.0,52500.0
35833.0,29,2044,,200000.0
33750.0,29,2098,704.0,71300.0
,29,2152,,9999.0
33819.0,29,2188,667.0,90500.0
56236.0,29,2242,722.0,147800.0
32344.0,29,2260,,203100.0
31250.0,29,2422,714.0,59000.0
53750.0,29,2512,917.0,156300.0
37292.0,29,2530,518.0,48600.0
27698.0,29,2548,577.0,77400.0
42321.0,29,2638,600.0,84000.0
22284.0,29,2674,385.0,80900.0
28750.0,29,2746,675.0,50800.0
43000.0,29,2800,684.0,110700.0
23077.0,29,2962,521.0,9999.0
,29,3034,,
32000.0,29,3052,456.0,80600.0
34167.0,29,3124,733.0,64000.0
76589.0,29,3160,908.0,233500.0
40208.0,29,3322,325.0,24000.0
49063.0,29,3340,352.0,51300.0
33036.0,29,3376,842.0,58800.0
66988.0,29,3394,1103.0,144600.0
65000.0,29,3556,775.0,154700.0
59079.0,29,3592,736.0,140500.0
48239.0,29,4114,785.0,133100.0
42500.0,29,4132,369.0,41700.0
29615.0,29,4150,452.0,75100.0
45647.0,29,4222,930.0,90300.0
105000.0,29,4240,785.0,290100.0
33542.0,29,4330,796.0,74600.0
78021.0,29,4348,1058.0,169200.0
32857.0,29,4366,627.0,69000.0
50422.0,29,4384,924.0,123300.0
75647.0,29,4525,,27500.0
55057.0,29,4798,558.0,139100.0
35000.0,29,4834,,50000.0
34063.0,29,4888,425.0,68800.0
31507.0,29,4906,845.0,77600.0
29330.0,29,4960,521.0,57600.0
28929.0,29,4996,513.0,55200.0
29619.0,29,5068,447.0,78800.0
28750.0,29,5104,463.0,42500.0
32083.0,29,5248,783.0,64800.0
38000.0,29,5266,479.0,52800.0
,29,5320,,
30833.0,29,5464,,35000.0
46000.0,29,5495,,88400.0
30227.0,29,5608,,71000.0
35583.0,29,5626,534.0,85600.0
26818.0,29,5734,380.0,49400.0
41875.0,29,5824,1102.0,81300.0
28464.0,29,5878,524.0,69600.0
37679.0,29,5950,468.0,62100.0
50553.0,29,6004,693.0,145600.0
32000.0,29,6148,550.0,53900.0
23438.0,29,6238,438.0,56300.0
,29,6247,,
28452.0,29,6256,442.0,61100.0
45000.0,29,6346,613.0,57500.0
23516.0,29,6382,437.0,70600.0
55357.0,29,6454,440.0,132600.0
66156.0,29,6526,279.0,88700.0
67453.0,29,6652,835.0,149400.0
31406.0,29,6742,914.0,33500.0
38750.0,29,6832,1708.0,31900.0
51528.0,29,6922,561.0,56500.0
31786.0,29,6976,594.0,107900.0
37141.0,29,7102,469.0,84400.0
36625.0,29,7318,551.0,103100.0
35625.0,29,7426,495.0,35100.0
33839.0,29,7534,555.0,82300.0
42181.0,29,7660,491.0,93600.0
27566.0,29,7876,,32000.0
29167.0,29,7948,429.0,65000.0
45499.0,29,7966,685.0,163100.0
47841.0,29,7989,730.0,151700.0
36389.0,29,8002,282.0,70600.0
27070.0,29,8038,606.0,61800.0
32361.0,29,8128,569.0,62100.0
32490.0,29,8164,746.0,84900.0
65456.0,29,8236,1009.0,188500.0
92679.0,29,8272,,131900.0
51580.0,29,8398,765.0,166100.0
19688.0,29,8470,,25800.0
42917.0,29,8614,431.0,55500.0
34708.0,29,8650,511.0,57200.0
38214.0,29,8776,579.0,64000.0
26000.0,29,8884,310.0,24100.0
19375.0,29,8902,,52100.0
24091.0,29,8974,414.0,91300.0
29875.0,29,9046,407.0,49700.0
36167.0,29,9388,456.0,48000.0
56940.0,29,9424,630.0,99300.0
23937.0,29,9514,488.0,76400.0
16806.0,29,9642,579.0,25000.0
40227.0,29,9658,475.0,72900.0
26250.0,29,9694,386.0,39700.0
23750.0,29,9802,,14700.0
39279.0,29,9838,518.0,58400.0
25539.0,29,10054,581.0,86100.0
36607.0,29,10144,450.0,71700.0
56736.0,29,10240,593.0,169600.0
30268.0,29,10288,388.0,82500.0
20000.0,29,10342,275.0,31700.0
37321.0,29,10360,613.0,56400.0
31094.0,29,10432,484.0,82500.0
42292.0,29,10450,546.0,42700.0
34604.0,29,10468,566.0,101400.0
28000.0,29,10486,508.0,33200.0
50050.0,29,10612,911.0,85000.0
40833.0,29,10738,,81300.0
71964.0,29,10792,650.0,144100.0
35026.0,29,10810,518.0,102400.0
42538.0,29,10828,537.0,108900.0
23452.0,29,10864,474.0,47600.0
27813.0,29,11026,383.0,25800.0
43077.0,29,11134,435.0,77700.0
39284.0,29,11242,596.0,127100.0
24183.0,29,11350,433.0,33200.0
49057.0,29,11368,815.0,107200.0
31914.0,29,11566,527.0,59000.0
32350.0,29,11638,608.0,61800.0
29024.0,29,11656,545.0,81300.0
31895.0,29,11692,494.0,65900.0
55938.0,29,11728,817.0,125000.0
34094.0,29,11890,519.0,90800.0
25655.0,29,11908,903.0,81500.0
24286.0,29,12052,,27500.0
,29,12079,,
33527.0,29,12358,527.0,138700.0
55486.0,29,12376,825.0,79800.0
30000.0,29,12592,475.0,60400.0
28542.0,29,12664,424.0,92500.0
30893.0,29,12682,604.0,50000.0
23182.0,29,12718,143.0,50000.0
42681.0,29,12898,550.0,89600.0
35491.0,29,12988,405.0,82600.0
53125.0,29,13006,575.0,204500.0
41607.0,29,13015,875.0,110000.0
28250.0,29,13060,391.0,47300.0
122639.0,29,13078,483.0,
37973.0,29,13330,772.0,96500.0
22787.0,29,13366,415.0,71200.0
38864.0,29,13474,,131500.0
2499.0,29,13582,,
97247.0,29,13600,946.0,347100.0
38864.0,29,13654,505.0,53300.0
31967.0,29,13690,573.0,91600.0
30250.0,29,13852,490.0,34200.0
26875.0,29,13978,332.0,45600.0
42333.0,29,14068,569.0,84100.0
27500.0,29,14140,545.0,48300.0
42375.0,29,14158,465.0,67200.0
200313.0,29,14176,,606500.0
31146.0,29,14194,606.0,63800.0
27663.0,29,14212,428.0,36000.0
40293.0,29,14554,587.0,95200.0
87756.0,29,14572,905.0,607800.0
35417.0,29,14662,181.0,53800.0
73200.0,29,14770,819.0,177400.0
45000.0,29,14788,633.0,98400.0
56458.0,29,14806,,104500.0
38750.0,29,14896,558.0,33800.0
43750.0,29,14914,,75800.0
32425.0,29,14986,501.0,101800.0
44500.0,29,15130,,24600.0
27708.0,29,15220,550.0,59000.0
30179.0,29,15274,586.0,24800.0
33304.0,29,15436,576.0,96600.0
28125.0,29,15562,623.0,50600.0
41287.0,29,15670,735.0,164700.0
33750.0,29,15760,,57500.0
90625.0,29,15886,,126300.0
28750.0,29,15922,307.0,66300.0
63328.0,29,16030,839.0,192700.0
42402.0,29,16102,425.0,113100.0
49286.0,29,16115,,117900.0
29375.0,29,16192,471.0,64400.0
28333.0,29,16228,947.0,82200.0
32895.0,29,16336,417.0,57500.0
32063.0,29,16408,486.0,50000.0
13750.0,29,16462,,21300.0
37083.0,29,16588,,65300.0
97596.0,29,16678,1409.0,294000.0
60682.0,29,16802,730.0,151300.0
24909.0,29,16822,1015.0,68200.0
238750.0,29,16876,,1000001.0
24583.0,29,16984,567.0,52900.0
36094.0,29,17056,382.0,35900.0
33550.0,29,17074,437.0,90200.0
38558.0,29,17164,575.0,72600.0
63569.0,29,17218,990.0,193000.0
94852.0,29,17272,937.0,378200.0
30701.0,29,17344,481.0,90300.0
21058.0,29,17524,423.0,46300.0
47550.0,29,17632,668.0,135900.0
80000.0,29,17650,,363600.0
58194.0,29,17660,871.0,119500.0
29010.0,29,17668,593.0,86000.0
28750.0,29,17902,500.0,53800.0
33393.0,29,17992,588.0,65900.0
33333.0,29,18118,,55000.0
,29,18190,,
96002.0,29,18253,1142.0,269900.0
41250.0,29,18316,715.0,26900.0
40179.0,29,18496,,80500.0
41818.0,29,18658,398.0,104200.0
27548.0,29,18730,564.0,55000.0
27500.0,29,18802,650.0,55000.0
49750.0,29,18910,,354200.0
43500.0,29,18946,385.0,76800.0
46198.0,29,19018,988.0,92700.0
40568.0,29,19072,605.0,71300.0
41250.0,29,19090,717.0,65000.0
40313.0,29,19162,,77500.0
19500.0,29,19198,495.0,67000.0
35805.0,29,19216,497.0,92800.0
40149.0,29,19252,600.0,102500.0
123462.0,29,19270,923.0,367500.0
21250.0,29,19378,,27300.0
31926.0,29,19396,549.0,75800.0
34318.0,29,19432,483.0,74300.0
29792.0,29,19486,,41300.0
27443.0,29,19504,525.0,90000.0
24722.0,29,19630,525.0,81200.0
24265.0,29,19684,516.0,77800.0
27882.0,29,19792,477.0,62700.0
32292.0,29,19828,631.0,81800.0
38250.0,29,19918,650.0,75000.0
22500.0,29,19990,343.0,27500.0
36328.0,29,20134,293.0,92800.0
29167.0,29,20296,400.0,54300.0
29727.0,29,20314,748.0,69600.0
48165.0,29,20512,690.0,98700.0
38333.0,29,20566,,85000.0
37188.0,29,20656,,123800.0
30833.0,29,20674,556.0,62200.0
44792.0,29,20980,850.0,108300.0
54286.0,29,21034,638.0,68100.0
29481.0,29,21052,426.0,57300.0
28977.0,29,21214,266.0,52300.0
48036.0,29,21250,832.0,115400.0
24934.0,29,21322,364.0,48400.0
21696.0,29,21340,,38400.0
35708.0,29,21376,667.0,89900.0
29392.0,29,21484,485.0,91600.0
25336.0,29,21502,499.0,67300.0
33691.0,29,21844,366.0,63400.0
69567.0,29,21898,917.0,226600.0
25333.0,29,21916,367.0,77900.0
35000.0,29,21988,,13200.0
31875.0,29,22006,,45000.0
23750.0,29,22024,472.0,48000.0
33315.0,29,22114,629.0,92300.0
30000.0,29,22250,425.0,108500.0
14571.0,29,22276,422.0,64200.0
25972.0,29,22312,623.0,80500.0
40769.0,29,22474,625.0,111700.0
35417.0,29,22600,516.0,45800.0
33750.0,29,22672,,32500.0
95811.0,29,22834,823.0,244900.0
47917.0,29,22951,813.0,875000.0
26125.0,29,22996,617.0,53300.0
37614.0,29,23032,415.0,61100.0
,29,23050,,
30625.0,29,23077,644.0,28800.0
42676.0,29,23086,572.0,105000.0
37989.0,29,23122,537.0,72100.0
31316.0,29,23248,,82500.0
43125.0,29,23266,554.0,59600.0
52500.0,29,23338,586.0,124200.0
22115.0,29,23428,431.0,65300.0
29167.0,29,23518,444.0,53500.0
38077.0,29,23662,415.0,54300.0
80000.0,29,23698,1200.0,184000.0
37952.0,29,23752,580.0,109000.0
31989.0,29,23842,538.0,97800.0
84500.0,29,23950,979.0,266200.0
37134.0,29,23986,719.0,96800.0
45000.0,29,24058,418.0,29000.0
48471.0,29,24094,602.0,142200.0
52500.0,29,24120,715.0,91300.0
31875.0,29,24184,618.0,58900.0
24453.0,29,24328,390.0,58600.0
53750.0,29,24562,713.0,73300.0
21250.0,29,24580,758.0,40000.0
91667.0,29,24688,1375.0,352500.0
31875.0,29,24706,857.0,69600.0
,29,24760,,
50578.0,29,24778,755.0,118100.0
35481.0,29,24886,596.0,75500.0
35000.0,29,25012,581.0,90000.0
34444.0,29,25066,533.0,63000.0
76875.0,29,25120,678.0,275500.0
36402.0,29,25192,585.0,121900.0
24375.0,29,25228,,112500.0
40784.0,29,25264,1014.0,
31250.0,29,25372,275.0,32500.0
45625.0,29,25411,693.0,73800.0
15263.0,29,25516,,146700.0
50833.0,29,25552,619.0,52000.0
43750.0,29,25624,,64200.0
30838.0,29,25768,488.0,72300.0
46042.0,29,25822,403.0,106300.0
45417.0,29,25894,752.0,88100.0
26786.0,29,25912,406.0,82500.0
11875.0,29,25948,396.0,
118702.0,29,25957,794.0,326400.0
53750.0,29,26092,588.0,98300.0
157292.0,29,26110,970.0,675500.0
42381.0,29,26182,513.0,108800.0
19150.0,29,26218,473.0,81400.0
37500.0,29,26254,607.0,79400.0
32321.0,29,26308,537.0,77500.0
28672.0,29,26362,325.0,26000.0
39375.0,29,26434,569.0,111800.0
32171.0,29,26578,414.0,52500.0
28542.0,29,26776,596.0,32300.0
43611.0,29,26866,522.0,113100.0
2499.0,29,26902,,32500.0
23571.0,29,26920,,27500.0
23750.0,29,26974,393.0,40800.0
32969.0,29,27028,263.0,35800.0
35000.0,29,27064,480.0,41300.0
48750.0,29,27100,,97500.0
51191.0,29,27190,723.0,139800.0
35588.0,29,27208,390.0,70900.0
30992.0,29,27226,887.0,71500.0
56250.0,29,27262,739.0,143300.0
20833.0,29,27280,,56700.0
96106.0,29,27334,1773.0,319300.0
78571.0,29,27370,,104800.0
35625.0,29,27514,731.0,62000.0
18750.0,29,27658,,104300.0
28750.0,29,27676,396.0,44300.0
34938.0,29,27874,562.0,60700.0
,29,27900,,
61750.0,29,27928,483.0,164100.0
,29,28000,,
54632.0,29,28036,655.0,124200.0
38542.0,29,28072,263.0,58300.0
64631.0,29,28090,829.0,155200.0
26535.0,29,28108,562.0,51400.0
66250.0,29,28170,,145800.0
21397.0,29,28180,413.0,42800.0
43750.0,29,28198,,109400.0
43488.0,29,28324,681.0,109900.0
18125.0,29,28360,,12500.0
29293.0,29,28594,269.0,44500.0
99659.0,29,28630,,345200.0
20000.0,29,28828,525.0,23500.0
43000.0,29,28860,,97600.0
21667.0,29,28864,750.0,34300.0
48441.0,29,28918,730.0,131500.0
22500.0,29,29116,582.0,34200.0
27891.0,29,29134,386.0,55300.0
55273.0,29,29152,838.0,99500.0
22887.0,29,29206,353.0,56600.0
63641.0,29,29324,898.0,160100.0
33875.0,29,29332,418.0,73400.0
32667.0,29,29422,300.0,74000.0
15347.0,29,29476,349.0,49500.0
71088.0,29,29494,1444.0,149200.0
47500.0,29,29692,,18600.0
78750.0,29,29764,708.0,85700.0
26667.0,29,29908,348.0,41300.0
34167.0,29,29962,550.0,87700.0
40000.0,29,29998,750.0,105900.0
38438.0,29,30016,572.0,71300.0
33693.0,29,30034,485.0,80700.0
35102.0,29,30196,884.0,70500.0
35628.0,29,30214,523.0,79300.0
55625.0,29,30322,900.0,65200.0
21625.0,29,30466,288.0,20800.0
55833.0,29,30484,517.0,103800.0
46811.0,29,30610,754.0,117700.0
33906.0,29,30718,321.0,74400.0
16845.0,29,30754,415.0,36600.0
,29,30772,,
,29,30844,,
19063.0,29,30862,342.0,39200.0
32206.0,29,31024,687.0,94400.0
17302.0,29,31132,454.0,51300.0
14875.0,29,31168,400.0,56500.0
45750.0,29,31186,,20000.0
12656.0,29,31204,513.0,18100.0
47838.0,29,31276,748.0,128900.0
48438.0,29,31654,707.0,64700.0
48841.0,29,31708,815.0,152000.0
42050.0,29,31762,519.0,90600.0
27100.0,29,31780,282.0,85400.0
40972.0,29,31924,606.0,43900.0
37535.0,29,31960,476.0,95700.0
36364.0,29,31996,517.0,62000.0
57885.0,29,32068,533.0,113200.0
53641.0,29,32140,589.0,129600.0
49583.0,29,32248,583.0,135200.0
22708.0,29,32266,749.0,52700.0
37344.0,29,32410,,58100.0
31364.0,29,32536,367.0,60500.0
40192.0,29,32572,601.0,85900.0
27417.0,29,32590,335.0,32500.0
31250.0,29,32626,,70600.0
33449.0,29,32662,639.0,122100.0
50833.0,29,32752,334.0,108700.0
48611.0,29,32770,668.0,111900.0
36667.0,29,32806,608.0,75000.0
20625.0,29,32824,379.0,44200.0
33477.0,29,33004,544.0,38600.0
47500.0,29,33040,842.0,102700.0
29688.0,29,33076,520.0,70400.0
23356.0,29,33238,434.0,89700.0
39375.0,29,33256,600.0,61000.0
50417.0,29,33292,1042.0,115600.0
17083.0,29,33364,287.0,34700.0
60625.0,29,33652,375.0,83300.0
20929.0,29,33706,467.0,55700.0
43625.0,29,33724,663.0,63000.0
15417.0,29,33742,161.0,55000.0
28250.0,29,33760,230.0,33000.0
17014.0,29,33778,,48700.0
175893.0,29,33850,,1000001.0
17500.0,29,33868,,23300.0
32125.0,29,33886,482.0,55200.0
27500.0,29,33904,527.0,30300.0
50893.0,29,33922,680.0,108300.0
19432.0,29,34210,580.0,97500.0
29688.0,29,34228,568.0,78800.0
67426.0,29,34354,648.0,151900.0
43580.0,29,35000,695.0,110400.0
55972.0,29,35186,659.0,156300.0
80313.0,29,35240,,365200.0
11172.0,29,35306,,38800.0
55625.0,29,35324,,137500.0
22378.0,29,35396,575.0,58100.0
30179.0,29,35450,493.0,49700.0
28606.0,29,35468,443.0,72500.0
70469.0,29,35486,,36600.0
45262.0,29,35648,589.0,132400.0
34167.0,29,36224,556.0,51000.0
40417.0,29,36314,580.0,33800.0
29265.0,29,36332,469.0,48100.0
39583.0,29,36368,555.0,83200.0
30573.0,29,36512,458.0,62300.0
47336.0,29,37000,551.0,134500.0
29793.0,29,37178,730.0,78800.0
26250.0,29,37214,317.0,38300.0
28375.0,29,37574,407.0,92400.0
36884.0,29,37592,633.0,92500.0
60063.0,29,37700,618.0,212500.0
14653.0,29,37736,413.0,95000.0
33125.0,29,37790,375.0,60900.0
44113.0,29,38000,721.0,135000.0
68537.0,29,38072,1018.0,166700.0
65179.0,29,38216,508.0,153300.0
31816.0,29,38306,517.0,87400.0
29427.0,29,38468,312.0,35400.0
42344.0,29,38522,300.0,58000.0
43326.0,29,38612,811.0,168800.0
31875.0,29,38684,680.0,90600.0
36667.0,29,38774,472.0,65000.0
51250.0,29,38792,731.0,106900.0
29643.0,29,38846,375.0,63800.0
50069.0,29,38918,694.0,99700.0
28333.0,29,38972,562.0,48600.0
23500.0,29,39008,635.0,137500.0
26865.0,29,39026,499.0,89200.0
71824.0,29,39044,880.0,233400.0
26563.0,29,39080,613.0,75700.0
38094.0,29,39188,636.0,86200.0
22679.0,29,39278,300.0,35400.0
29167.0,29,39440,488.0,41300.0
93693.0,29,39503,,311300.0
35208.0,29,39512,273.0,36000.0
30750.0,29,39566,268.0,30000.0
47895.0,29,39602,542.0,58100.0
37813.0,29,39638,,30600.0
157120.0,29,39656,2001.0,773000.0
35813.0,29,39764,348.0,57700.0
30625.0,29,39845,550.0,65800.0
44167.0,29,39952,721.0,63800.0
85250.0,29,39980,1191.0,321000.0
68542.0,29,39990,738.0,162500.0
41012.0,29,40034,578.0,216700.0
81393.0,29,40043,935.0,243100.0
42788.0,29,40088,692.0,205000.0
,29,40142,,
55313.0,29,40196,1063.0,235000.0
52941.0,29,40214,,95000.0
42969.0,29,40304,628.0,172500.0
65625.0,29,40322,1263.0,203200.0
106250.0,29,40340,1600.0,341300.0
38131.0,29,40376,531.0,80700.0
41250.0,29,40430,439.0,187500.0
,29,40448,,
36739.0,29,40520,554.0,71700.0
28889.0,29,40592,459.0,51700.0
28200.0,29,40610,433.0,64000.0
28984.0,29,40682,433.0,66700.0
30750.0,29,40736,333.0,23800.0
38125.0,29,40790,,101300.0
50305.0,29,40826,469.0,127100.0
23750.0,29,40880,238.0,67900.0
28125.0,29,40916,475.0,133600.0
58652.0,29,40988,728.0,117600.0
22452.0,29,41024,440.0,29300.0
38194.0,29,41078,594.0,54100.0
30568.0,29,41114,358.0,66100.0
70250.0,29,41132,724.0,159500.0
32067.0,29,41168,565.0,89900.0
73151.0,29,41348,912.0,185500.0
34583.0,29,41402,686.0,66000.0
30724.0,29,41417,,69400.0
41649.0,29,41438,669.0,115500.0
33929.0,29,41546,,50000.0
24375.0,29,41690,692.0,82000.0
71250.0,29,41762,,63300.0
41875.0,29,41834,738.0,119600.0
29000.0,29,41852,460.0,58200.0
46825.0,29,41870,575.0,89700.0
32432.0,29,41906,392.0,54600.0
62796.0,29,42032,722.0,165800.0
25938.0,29,42464,475.0,74000.0
29556.0,29,42536,514.0,46300.0
30950.0,29,42608,555.0,73500.0
36130.0,29,43238,571.0,95000.0
47941.0,29,43274,956.0,88000.0
40104.0,29,43292,375.0,40500.0
60909.0,29,43346,495.0,70900.0
31250.0,29,43454,,25000.0
139375.0,29,43468,,733300.0
31964.0,29,43472,,80800.0
30677.0,29,43490,556.0,60000.0
56250.0,29,43652,925.0,114300.0
75278.0,29,43672,1250.0,228400.0
76845.0,29,43760,997.0,163800.0
48929.0,29,43940,843.0,85000.0
21023.0,29,44156,544.0,55000.0
32500.0,29,44174,518.0,60900.0
23571.0,29,44282,371.0,43800.0
27813.0,29,44372,,26500.0
31250.0,29,44390,275.0,32100.0
50625.0,29,44498,,58300.0
36042.0,29,44516,260.0,24200.0
21250.0,29,44768,,10400.0
16641.0,29,44829,610.0,41100.0
30000.0,29,45020,422.0,36300.0
54219.0,29,45110,1125.0,144200.0
25179.0,29,45200,397.0,34600.0
27857.0,29,45218,419.0,61900.0
32478.0,29,45326,526.0,81600.0
33864.0,29,45470,470.0,66300.0
48333.0,29,45596,425.0,47500.0
26178.0,29,45614,428.0,52300.0
45156.0,29,45632,347.0,42300.0
71071.0,29,45668,871.0,212100.0
21063.0,29,45740,418.0,64700.0
36020.0,29,45830,564.0,153000.0
22996.0,29,45848,527.0,67800.0
33500.0,29,45866,489.0,57900.0
34792.0,29,46172,587.0,73100.0
28262.0,29,46208,605.0,163000.0
25556.0,29,46244,414.0,41100.0
35509.0,29,46316,516.0,84900.0
32416.0,29,46388,646.0,99400.0
22222.0,29,46406,506.0,37800.0
66316.0,29,46424,608.0,138800.0
39167.0,29,46460,335.0,97500.0
55200.0,29,46586,771.0,162200.0
31215.0,29,46640,493.0,109700.0
34625.0,29,46730,468.0,51900.0
45648.0,29,46946,543.0,87700.0
32917.0,29,46964,713.0,40000.0
39375.0,29,47036,519.0,63100.0
50098.0,29,47180,705.0,161800.0
32348.0,29,47270,338.0,59900.0
27000.0,29,47288,458.0,45600.0
22656.0,29,47486,196.0,39200.0
31064.0,29,47520,705.0,76900.0
45625.0,29,47540,288.0,67000.0
41667.0,29,47594,350.0,68300.0
19063.0,29,47612,644.0,9999.0
37763.0,29,47648,579.0,83200.0
32500.0,29,47684,,61700.0
31250.0,29,47900,583.0,43300.0
33895.0,29,48062,533.0,68200.0
15625.0,29,48098,,28300.0
20781.0,29,48134,,31900.0
36111.0,29,48242,540.0,65600.0
23393.0,29,48386,438.0,22900.0
20714.0,29,48476,,27500.0
25125.0,29,48566,397.0,53300.0
37639.0,29,48602,,55000.0
31033.0,29,48656,518.0,88100.0
20179.0,29,48710,462.0,55200.0
36000.0,29,48880,750.0,74600.0
57969.0,29,48980,527.0,75500.0
31747.0,29,49034,551.0,75500.0
32000.0,29,49070,729.0,61800.0
38558.0,29,49088,930.0,92500.0
35529.0,29,49196,518.0,99200.0
36625.0,29,49394,517.0,68800.0
39975.0,29,49574,540.0,106300.0
24688.0,29,49592,,58000.0
12132.0,29,49610,,25700.0
23882.0,29,49664,282.0,66500.0
45313.0,29,49790,,58600.0
23750.0,29,49898,341.0,41900.0
30550.0,29,49988,443.0,60900.0
39306.0,29,50060,322.0,80700.0
36250.0,29,50078,375.0,88600.0
52674.0,29,50168,625.0,128600.0
43421.0,29,50204,813.0,38500.0
39239.0,29,50312,343.0,77500.0
37188.0,29,50330,425.0,56700.0
26875.0,29,50402,455.0,83200.0
22414.0,29,50438,328.0,65600.0
27750.0,29,50510,,44200.0
9219.0,29,50528,,28300.0
34858.0,29,50672,706.0,71800.0
47062.0,29,50834,792.0,133100.0
